wnumber,firstname,lastname,email,major,course,termcode,city,state,zip
"W10378684","Samir","Stanley","Samir.Stanley351@mail.weber.edu","Computer Sci/Syst Integration","CS 3210","200930","Oakley","UT","84726"
"W10378684","Samir","Stanley","Samir.Stanley351@mail.weber.edu","Computer Sci/Syst Integration","CS 1023","201020","Oakley","UT","84726"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","CS 4730","200710","New Harmony","UT","84644"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","CS 2450","200830","New Harmony","UT","84644"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","CS 2800","200910","New Harmony","UT","84644"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","CS 1010","201130","New Harmony","UT","84644"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","CS 2650","201010","New Harmony","UT","84644"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","CS 4830","201030","New Harmony","UT","84644"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","CS 2250","200730","New Harmony","UT","84644"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","MGMT 2400","201030","New Harmony","UT","84644"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","CS 4899","200620","New Harmony","UT","84644"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","CS 3610","200520","New Harmony","UT","84644"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","CS 1030","200710","New Harmony","UT","84644"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","CS 1023","200520","New Harmony","UT","84644"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","CS 3230","200520","New Harmony","UT","84644"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","CS 3250","200720","New Harmony","UT","84644"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","CS 4890","200830","New Harmony","UT","84644"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","CS 1030","200520","New Harmony","UT","84644"
"W16355956","Eliana","Luna","Eliana.Luna982@mail.weber.edu","Forensic Science/Investigation","CS 4920","200620","New Harmony","UT","84644"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 4110","201030","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 3250","201110","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 1022","200920","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 2780","200610","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 2420","200820","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 4820","200510","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 2780","201020","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 3830","201110","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 4650","200720","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 1022","200730","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 2920","201130","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 3730","200620","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 1023","200830","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 4750","200630","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 3250","200520","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 3730","200730","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","MGMT 2400","200530","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 4280","200530","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 1030","200530","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 3840","200830","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 3550","200720","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 4650","200830","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 4790","200730","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 4780","200930","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 4800","201020","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 1400","200710","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 4750","200910","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 2140","201030","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 3210","200730","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 3720","200520","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 4640","200510","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 3720","200830","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 2920","200620","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 3100","201110","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 3720","200720","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 2350","200810","Hideout","UT","84649"
"W17133761","Francesca","Rice","Francesca.Rice955@mail.weber.edu","Computer Sci/Syst Integration","CS 1030","200910","Hideout","UT","84649"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 4920","200810","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 2920","200620","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 4780","200610","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 3040","201010","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 1010","201030","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 3540","200710","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 3030","201020","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 2450","200520","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 2350","200910","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 1023","201120","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 2800","200630","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 2890","200820","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 3830","200520","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 2420","200730","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 3100","200630","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 1410","200520","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 3720","200930","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 2420","200910","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 3250","200630","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 3610","200720","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 4350","200520","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 3840","200630","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 4830","200630","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 2140","200530","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 3840","200730","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 2140","200620","Salina","UT","84079"
"W16460776","Giovanni","Oliver","Giovanni.Oliver837@mail.weber.edu","Non-Degree Seeking","CS 4820","201110","Salina","UT","84079"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 4740","201120","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 2140","201030","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 4500","200930","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 4920","201030","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 1410","200510","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 3550","200610","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 4800","200820","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 4280","200810","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 4780","200910","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 1010","201010","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 3540","201020","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 3030","201120","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 4920","200510","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 2140","200930","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 3705","200730","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 2920","200720","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 3210","201110","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 4110","200930","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 3750","200610","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 4730","201030","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 2705","200810","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 3705","200810","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 1030","200820","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 4230","201020","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 3100","200620","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 4230","200510","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 2920","200730","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 1023","201130","Lynndyl","UT","84657"
"W16711752","Damaris","Webb","Damaris.Webb288@mail.weber.edu","General Studies","CS 2650","200720","Lynndyl","UT","84657"
"W19264895","Krish","Rivas","Krish.Rivas259@mail.weber.edu","Physics/Applied Physics","CS 2350","201120","Sandy","UT","84150"
"W19264895","Krish","Rivas","Krish.Rivas259@mail.weber.edu","Physics/Applied Physics","CS 3840","201110","Sandy","UT","84150"
"W19264895","Krish","Rivas","Krish.Rivas259@mail.weber.edu","Physics/Applied Physics","CS 2250","201020","Sandy","UT","84150"
"W19264895","Krish","Rivas","Krish.Rivas259@mail.weber.edu","Physics/Applied Physics","CS 4230","200930","Sandy","UT","84150"
"W19264895","Krish","Rivas","Krish.Rivas259@mail.weber.edu","Physics/Applied Physics","CS 4800","201110","Sandy","UT","84150"
"W19264895","Krish","Rivas","Krish.Rivas259@mail.weber.edu","Physics/Applied Physics","CS 2890","201020","Sandy","UT","84150"
"W19264895","Krish","Rivas","Krish.Rivas259@mail.weber.edu","Physics/Applied Physics","CS 1022","200620","Sandy","UT","84150"
"W19264895","Krish","Rivas","Krish.Rivas259@mail.weber.edu","Physics/Applied Physics","CS 3730","200710","Sandy","UT","84150"
"W19264895","Krish","Rivas","Krish.Rivas259@mail.weber.edu","Physics/Applied Physics","CS 4110","201010","Sandy","UT","84150"
"W19264895","Krish","Rivas","Krish.Rivas259@mail.weber.edu","Physics/Applied Physics","CS 1030","200820","Sandy","UT","84150"
"W19264895","Krish","Rivas","Krish.Rivas259@mail.weber.edu","Physics/Applied Physics","MGMT 2400","200520","Sandy","UT","84150"
"W19264895","Krish","Rivas","Krish.Rivas259@mail.weber.edu","Physics/Applied Physics","CS 3720","200930","Sandy","UT","84150"
"W19264895","Krish","Rivas","Krish.Rivas259@mail.weber.edu","Physics/Applied Physics","CS 4730","201110","Sandy","UT","84150"
"W19264895","Krish","Rivas","Krish.Rivas259@mail.weber.edu","Physics/Applied Physics","CS 2650","200830","Sandy","UT","84150"
"W19264895","Krish","Rivas","Krish.Rivas259@mail.weber.edu","Physics/Applied Physics","CS 3550","201120","Sandy","UT","84150"
"W11576849","Adriel","Allison","Adriel.Allison562@mail.weber.edu","Mechanical Engineering Tech","CS 4750","201030","Trenton","UT","84701"
"W11576849","Adriel","Allison","Adriel.Allison562@mail.weber.edu","Mechanical Engineering Tech","CS 4830","201110","Trenton","UT","84701"
"W11576849","Adriel","Allison","Adriel.Allison562@mail.weber.edu","Mechanical Engineering Tech","CS 2705","201010","Trenton","UT","84701"
"W11576849","Adriel","Allison","Adriel.Allison562@mail.weber.edu","Mechanical Engineering Tech","CS 4780","201020","Trenton","UT","84701"
"W11576849","Adriel","Allison","Adriel.Allison562@mail.weber.edu","Mechanical Engineering Tech","CS 4800","200910","Trenton","UT","84701"
"W11576849","Adriel","Allison","Adriel.Allison562@mail.weber.edu","Mechanical Engineering Tech","CS 4640","200610","Trenton","UT","84701"
"W11576849","Adriel","Allison","Adriel.Allison562@mail.weber.edu","Mechanical Engineering Tech","CS 4790","201030","Trenton","UT","84701"
